customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,address,postcode,state,country,property_valuation,Recency,Frequency,Profit,RFM_Score,Category
301,Hildy,Bilbrook,Female,54.0,1980-10-10,Developer IV,Manufacturing,High Net Worth,N,No,19.0,40.0,6170 Buena Vista Way,2320.0,NSW,Australia,7.0,93.0,2.0,89.71000000000001,3.0,High Risk
2634,Silvester,Scowcroft,Male,85.0,1980-07-14,Quality Engineer,Financial Services,High Net Worth,N,No,15.0,40.0,87 Elka Terrace,2034.0,NSW,Australia,12.0,189.0,3.0,798.28,3.0,High Risk
3025,Osgood,Stolting,Male,27.0,1977-04-23,Compensation Analyst,Financial Services,Mass Customer,N,Yes,9.0,43.0,7609 Jackson Terrace,2155.0,NSW,Australia,11.0,125.0,2.0,1652.3,3.0,High Risk
3179,Jarid,Redwood,Male,87.0,1979-04-11,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,17.0,41.0,390 Wayridge Plaza,2756.0,NSW,Australia,9.0,209.0,1.0,459.46000000000015,3.0,High Risk
1269,Ravid,Kilgallon,Male,56.0,1990-08-25,Account Coordinator,Property,High Net Worth,N,Yes,7.0,30.0,543 Victoria Park,4702.0,QLD,Australia,6.0,256.0,3.0,935.0600000000001,3.0,High Risk
2809,Jenilee,Lonsbrough,Female,44.0,1969-11-08,Statistician IV,Retail,Mass Customer,N,No,10.0,51.0,46 Independence Parkway,3065.0,VIC,Australia,12.0,142.0,3.0,1182.96,3.0,High Risk
521,Peri,Hovie,Female,29.0,1978-12-19,Help Desk Operator,Health,High Net Worth,N,No,16.0,42.0,90974 Chinook Parkway,2564.0,NSW,Australia,8.0,154.0,2.0,624.9000000000001,3.0,High Risk
518,Bernhard,Senett,Male,60.0,1991-04-28,Database Administrator IV,Retail,Mass Customer,N,Yes,10.0,29.0,49503 Sachtjen Circle,4208.0,QLD,Australia,8.0,261.0,3.0,938.2500000000001,3.0,High Risk
1448,Hinze,Bullent,Male,40.0,1988-09-08,VP Product Management,Property,Mass Customer,N,No,20.0,32.0,00 International Junction,2260.0,NSW,Australia,8.0,178.0,1.0,128.45999999999992,3.0,High Risk
2255,Iorgo,Krol,Male,92.0,1992-11-07,Dental Hygienist,Health,Affluent Customer,N,Yes,5.0,28.0,4 Mallory Hill,2880.0,NSW,Australia,1.0,113.0,2.0,1458.6999999999998,3.0,High Risk
503,Burr,Gerb,Male,87.0,1989-07-19,Dental Hygienist,Health,Affluent Customer,N,Yes,10.0,31.0,9 Rowland Road,2133.0,NSW,Australia,10.0,121.0,3.0,1280.6399999999996,3.0,High Risk
1271,Jo-anne,Pringer,Female,71.0,1994-11-07,Accounting Assistant II,Telecommunications,Mass Customer,N,Yes,6.0,26.0,93 Corben Crossing,4506.0,QLD,Australia,4.0,187.0,2.0,950.1199999999999,3.0,High Risk
1273,Hieronymus,Whinray,Male,48.0,1974-07-31,General Manager,Financial Services,Affluent Customer,N,Yes,14.0,46.0,7928 Mendota Circle,4503.0,QLD,Australia,2.0,143.0,3.0,1551.7500000000002,3.0,High Risk
1931,Boris,Syres,Male,85.0,1973-06-11,Senior Developer,Health,Affluent Customer,N,No,6.0,47.0,642 Anderson Circle,4132.0,QLD,Australia,5.0,171.0,3.0,384.06999999999994,3.0,High Risk
1943,Armstrong,Style,Male,35.0,1985-03-10,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,13.0,35.0,40 New Castle Avenue,2043.0,NSW,Australia,11.0,210.0,3.0,357.7899999999998,3.0,High Risk
1276,Farrel,Waiting,Male,24.0,1964-07-06,Dental Hygienist,Health,Affluent Customer,N,No,4.0,56.0,7310 Shopko Trail,4500.0,QLD,Australia,8.0,100.0,2.0,969.91,3.0,High Risk
1962,Paddie,Grunder,Male,13.0,1977-01-11,Sales Representative,Retail,Mass Customer,N,Yes,22.0,43.0,29 Hansons Crossing,2318.0,NSW,Australia,4.0,93.0,2.0,758.6899999999999,3.0,High Risk
1975,Tommie,Midden,Female,39.0,1965-10-19,Product Engineer,Health,Affluent Customer,N,No,4.0,55.0,04046 Summit Avenue,4217.0,QLD,Australia,9.0,108.0,2.0,79.15999999999994,3.0,High Risk
487,Elayne,Braiden,Female,70.0,1979-09-19,Food Chemist,Health,Mass Customer,N,No,10.0,41.0,9 Westridge Road,3178.0,VIC,Australia,9.0,139.0,2.0,687.5100000000001,3.0,High Risk
474,Consolata,Clacson,Female,86.0,1983-01-15,Geologist IV,Entertainment,Affluent Customer,N,No,18.0,37.0,91 Eagle Crest Circle,2567.0,NSW,Australia,9.0,97.0,2.0,1520.73,3.0,High Risk
306,Ruy,Adanet,Male,19.0,1973-02-08,Registered Nurse,Health,High Net Worth,N,No,18.0,47.0,58 Spenser Circle,3030.0,VIC,Australia,3.0,123.0,2.0,239.35000000000002,3.0,High Risk
2420,Celie,Guyers,Female,10.0,1976-08-26,Staff Scientist,Financial Services,High Net Worth,N,No,16.0,44.0,290 Jay Drive,4210.0,QLD,Australia,3.0,139.0,3.0,1749.57,3.0,High Risk
2704,Orlando,Gniewosz,Male,6.0,1999-08-02,Account Representative IV,Retail,Affluent Customer,N,Yes,3.0,21.0,3 Vermont Alley,2261.0,NSW,Australia,5.0,116.0,3.0,513.5799999999999,3.0,High Risk
78,Arch,Van der Kruis,Male,37.0,1985-12-03,Business Systems Development Analyst,Argiculture,Affluent Customer,N,No,8.0,35.0,97455 Loeprich Lane,2153.0,NSW,Australia,9.0,327.0,2.0,82.25999999999999,3.0,High Risk
146,Ricoriki,Matlock,Male,34.0,1985-08-04,Quality Control Specialist,Manufacturing,Mass Customer,N,No,8.0,35.0,20382 Spohn Alley,2219.0,NSW,Australia,11.0,194.0,2.0,217.05999999999995,3.0,High Risk
2735,Ricoriki,Burree,Male,18.0,1958-06-09,Associate Professor,Financial Services,High Net Worth,N,Yes,14.0,62.0,313 Mifflin Center,4504.0,QLD,Australia,5.0,215.0,2.0,836.04,3.0,High Risk
2739,Alair,Cullingford,Male,48.0,1985-07-18,Mechanical Systems Engineer,Health,High Net Worth,N,Yes,15.0,35.0,45454 Spenser Center,3149.0,VIC,Australia,12.0,328.0,2.0,456.42,3.0,High Risk
2145,Adrea,Quittonden,Female,44.0,1959-11-11,Librarian,Entertainment,Affluent Customer,N,Yes,19.0,61.0,9870 Brickson Park Trail,2216.0,NSW,Australia,8.0,194.0,1.0,299.27,3.0,High Risk
2157,Alidia,Petyankin,Female,52.0,1978-01-30,Community Outreach Specialist,Property,Mass Customer,N,No,19.0,42.0,735 Eastlawn Place,4160.0,QLD,Australia,8.0,161.0,2.0,338.85,3.0,High Risk
120,Sloan,Wagg,Male,80.0,1978-02-09,Legal Assistant,Financial Services,High Net Worth,N,Yes,4.0,42.0,7 Carberry Crossing,2485.0,NSW,Australia,2.0,129.0,2.0,869.3200000000003,3.0,High Risk
1350,Bing,Vicar,Male,10.0,1957-09-30,Staff Scientist,Retail,Mass Customer,N,Yes,8.0,63.0,38 Hansons Place,3023.0,VIC,Australia,7.0,235.0,2.0,1235.26,3.0,High Risk
1352,Jerald,Lesly,Male,53.0,1954-12-28,Electrical Engineer,Manufacturing,High Net Worth,N,No,18.0,66.0,0784 Utah Plaza,3199.0,VIC,Australia,7.0,217.0,3.0,1151.6,3.0,High Risk
1362,Giuditta,Dearlove,Female,20.0,1973-02-20,Account Executive,Manufacturing,Affluent Customer,N,Yes,15.0,47.0,9 Almo Alley,3224.0,VIC,Australia,5.0,256.0,2.0,1736.45,3.0,High Risk
287,Hannie,Wodham,Female,41.0,1985-06-05,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,4.0,35.0,5583 Prairie Rose Trail,2765.0,NSW,Australia,8.0,138.0,1.0,1408.91,3.0,High Risk
71,Hoyt,Glavias,Male,30.0,1985-01-27,Research Associate,Argiculture,Affluent Customer,N,Yes,12.0,35.0,07041 Briar Crest Lane,2213.0,NSW,Australia,10.0,131.0,1.0,155.6500000000001,3.0,High Risk
2197,Filip,Willows,Male,32.0,1993-09-16,Programmer Analyst I,Financial Services,Mass Customer,N,No,7.0,27.0,42473 Sycamore Pass,3355.0,VIC,Australia,4.0,120.0,3.0,378.15000000000015,3.0,High Risk
1403,Germana,McFadin,Female,18.0,1980-01-12,Geologist II,Retail,Mass Customer,N,No,16.0,40.0,7530 Sutteridge Hill,3030.0,VIC,Australia,7.0,164.0,2.0,685.4300000000001,3.0,High Risk
2393,Dorian,Colledge,Female,68.0,1981-06-21,Registered Nurse,Health,High Net Worth,N,Yes,11.0,39.0,422 Crownhardt Court,4179.0,QLD,Australia,7.0,122.0,2.0,192.9699999999999,3.0,High Risk
1387,Natalee,Comport,Female,33.0,1977-11-07,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,4.0,43.0,50 Claremont Junction,3818.0,VIC,Australia,6.0,215.0,1.0,641.64,3.0,High Risk
26,Trixi,Ginnelly,Female,12.0,1978-10-06,Editor,Financial Services,Mass Customer,N,Yes,16.0,42.0,52 Carey Alley,4740.0,QLD,Australia,5.0,259.0,2.0,268.2399999999999,3.0,High Risk
19,Sorcha,Keyson,Female,76.0,2001-04-15,Geological Engineer,Manufacturing,High Net Worth,N,No,1.0,19.0,59 Spaight Circle,2233.0,NSW,Australia,9.0,280.0,2.0,1736.45,3.0,High Risk
2209,Rriocard,Gavan,Male,4.0,1993-04-08,Registered Nurse,Health,Affluent Customer,N,Yes,3.0,27.0,90 East Way,2145.0,NSW,Australia,8.0,117.0,1.0,445.2099999999999,3.0,High Risk
2129,Barron,Waszkiewicz,Male,26.0,1980-07-10,Electrical Engineer,Manufacturing,High Net Worth,N,No,3.0,40.0,3516 Kensington Lane,2164.0,NSW,Australia,9.0,147.0,2.0,873.1199999999999,3.0,High Risk
157,Chad,Houtby,Male,97.0,1974-11-23,Financial Advisor,Financial Services,Affluent Customer,N,No,16.0,46.0,0 Hazelcrest Road,3025.0,VIC,Australia,8.0,135.0,3.0,294.0099999999999,3.0,High Risk
2971,Esther,Caught,Female,5.0,1968-01-16,Marketing Assistant,Manufacturing,High Net Worth,N,Yes,8.0,52.0,6 Weeping Birch Pass,2064.0,NSW,Australia,12.0,222.0,3.0,1511.3200000000002,3.0,High Risk
162,Port,Acuna,Male,90.0,1979-12-08,Nurse Practicioner,IT,Mass Customer,N,No,15.0,41.0,5 Corry Court,2119.0,NSW,Australia,10.0,98.0,3.0,1329.61,3.0,High Risk
2631,Antonio,Brewis,Male,4.0,1995-11-05,Software Engineer I,Financial Services,Mass Customer,N,Yes,2.0,25.0,34 Warrior Trail,2759.0,NSW,Australia,8.0,197.0,3.0,866.46,3.0,High Risk
2086,Gayle,Cockerell,Male,68.0,1997-03-01,Senior Cost Accountant,Financial Services,High Net Worth,N,No,1.0,23.0,1 Raven Circle,2450.0,NSW,Australia,7.0,98.0,3.0,949.5799999999999,3.0,High Risk
2089,Erie,Ballston,Male,93.0,1958-07-01,Safety Technician I,Financial Services,High Net Worth,N,No,15.0,62.0,65880 Cascade Drive,2164.0,NSW,Australia,9.0,236.0,2.0,119.32000000000002,3.0,High Risk
226,Bondie,Letty,Male,96.0,1977-11-11,Database Administrator IV,Manufacturing,Mass Customer,N,No,20.0,43.0,04139 Delladonna Place,2519.0,NSW,Australia,7.0,235.0,2.0,1173.8600000000001,3.0,High Risk
2706,Kelly,Bilyard,Male,59.0,1964-07-21,Desktop Support Technician,Retail,Affluent Customer,N,No,6.0,56.0,9304 Birchwood Junction,2070.0,NSW,Australia,12.0,123.0,3.0,1343.6100000000001,3.0,High Risk
2090,Stanton,Schimoni,Male,63.0,1964-05-12,Help Desk Technician,Financial Services,Mass Customer,N,Yes,17.0,56.0,6632 Truax Hill,2230.0,NSW,Australia,9.0,163.0,2.0,289.37,3.0,High Risk
2416,Eberhard,Shalcras,Male,19.0,1959-12-29,Office Assistant I,Health,Affluent Customer,N,No,16.0,61.0,5 Steensland Hill,2768.0,NSW,Australia,10.0,222.0,2.0,300.0899999999999,3.0,High Risk
1434,Craig,Guswell,Male,42.0,1973-08-14,Statistician I,Property,High Net Worth,N,No,9.0,47.0,184 Melrose Pass,2756.0,NSW,Australia,11.0,124.0,2.0,1127.95,3.0,High Risk
212,Nanice,Ellse,Female,21.0,2001-11-19,Desktop Support Technician,IT,Affluent Customer,N,No,1.0,19.0,417 Transport Trail,4503.0,QLD,Australia,4.0,187.0,2.0,1790.41,3.0,High Risk
2789,Violetta,Bucksey,Female,66.0,1992-11-30,Senior Editor,Financial Services,Affluent Customer,N,Yes,7.0,28.0,724 West Park,2112.0,NSW,Australia,11.0,193.0,2.0,549.09,3.0,High Risk
2978,Erasmus,Winckworth,Male,96.0,1974-07-05,Programmer IV,Manufacturing,Affluent Customer,N,No,10.0,46.0,3 Hudson Circle,2250.0,NSW,Australia,9.0,145.0,3.0,827.7099999999999,3.0,High Risk
3458,Alejandro,Shakelade,Male,35.0,1977-01-12,Web Developer III,Manufacturing,High Net Worth,N,Yes,19.0,43.0,7 Center Circle,2096.0,NSW,Australia,9.0,108.0,3.0,1740.37,3.0,High Risk
1325,Ty,Belliard,Male,67.0,1968-08-25,Account Executive,Argiculture,High Net Worth,N,Yes,14.0,52.0,0693 Eagan Court,4019.0,QLD,Australia,4.0,111.0,1.0,104.24000000000001,3.0,High Risk
1334,Cicily,Jenks,Female,72.0,1998-10-23,Senior Financial Analyst,Financial Services,Mass Customer,N,No,4.0,22.0,433 Mockingbird Center,3840.0,VIC,Australia,2.0,269.0,2.0,719.98,3.0,High Risk
2974,Hyacinthia,Settle,Female,1.0,1975-09-28,Engineer IV,Financial Services,High Net Worth,N,No,15.0,45.0,98 Tomscot Center,3442.0,VIC,Australia,7.0,159.0,2.0,255.19,3.0,High Risk
164,Aarika,Van Vuuren,Female,55.0,1999-07-08,Senior Editor,Retail,Affluent Customer,N,Yes,1.0,21.0,2054 Sommers Pass,4113.0,QLD,Australia,4.0,198.0,3.0,786.1400000000001,3.0,High Risk
163,Kessia,Helder,Female,58.0,1976-06-09,Librarian,Entertainment,High Net Worth,N,Yes,14.0,44.0,65105 Sommers Pass,3016.0,VIC,Australia,10.0,174.0,2.0,1101.28,3.0,High Risk
2256,Mara,Rosterne,Female,28.0,1978-02-26,Marketing Manager,Retail,Mass Customer,N,No,15.0,42.0,29180 American Ash Circle,2560.0,NSW,Australia,9.0,149.0,3.0,1461.0,3.0,High Risk
1856,Toni,Harbidge,Female,57.0,1969-07-20,Associate Professor,Retail,Mass Customer,N,No,4.0,51.0,56145 Porter Lane,2010.0,NSW,Australia,10.0,127.0,2.0,253.81000000000003,3.0,High Risk
575,Etan,Poyle,Male,64.0,1956-10-06,VP Accounting,Financial Services,High Net Worth,N,Yes,11.0,64.0,64 Hayes Circle,2209.0,NSW,Australia,11.0,248.0,2.0,714.24,3.0,High Risk
1715,Cobb,Schrinel,Male,41.0,1988-01-06,Web Developer III,Entertainment,Mass Customer,N,Yes,12.0,32.0,32 Hagan Junction,2570.0,NSW,Australia,9.0,102.0,3.0,629.29,3.0,High Risk
2516,Zoe,Kiddye,Female,42.0,1967-05-27,Registered Nurse,Health,Mass Customer,N,No,19.0,53.0,1127 Artisan Parkway,4070.0,QLD,Australia,5.0,142.0,3.0,825.2499999999999,3.0,High Risk
1164,Gilligan,Mowat,Female,97.0,1977-09-01,Food Chemist,Health,Mass Customer,N,Yes,17.0,43.0,92867 Lukken Lane,3142.0,VIC,Australia,9.0,153.0,3.0,346.88999999999993,3.0,High Risk
1173,Gertie,Chaim,Female,58.0,1978-02-03,Statistician IV,Retail,High Net Worth,N,No,16.0,42.0,71 Cherokee Hill,2127.0,NSW,Australia,7.0,108.0,3.0,348.6199999999999,3.0,High Risk
3078,Mariel,Blacksell,Female,54.0,1982-08-16,Safety Technician III,Retail,Mass Customer,N,No,7.0,38.0,9 Rieder Avenue,2798.0,NSW,Australia,6.0,169.0,3.0,1750.43,3.0,High Risk
1204,Trudy,Huffy,Female,12.0,1971-03-24,Senior Developer,Manufacturing,Affluent Customer,N,Yes,16.0,49.0,466 Briar Crest Junction,2222.0,NSW,Australia,10.0,200.0,1.0,110.56,3.0,High Risk
1206,Lucina,Metcalf,Female,13.0,1978-07-05,Paralegal,Financial Services,Mass Customer,N,No,13.0,42.0,31445 Morningstar Drive,3429.0,VIC,Australia,5.0,142.0,2.0,889.72,3.0,High Risk
1491,Agneta,Swiggs,Female,96.0,1997-03-08,Senior Sales Associate,Health,Mass Customer,N,Yes,4.0,23.0,15012 Oneill Plaza,2285.0,NSW,Australia,5.0,160.0,3.0,1591.3300000000002,3.0,High Risk
930,Evelina,Dinan,Female,86.0,1971-10-11,Executive Secretary,Retail,Mass Customer,N,Yes,8.0,49.0,35454 Welch Hill,2477.0,NSW,Australia,6.0,236.0,2.0,150.89,3.0,High Risk
922,Bekki,Ralston,Female,52.0,1972-10-10,Operator,Financial Services,Mass Customer,N,No,19.0,48.0,3044 Summer Ridge Center,3060.0,VIC,Australia,8.0,188.0,1.0,41.129999999999995,3.0,High Risk
3073,Hernando,Farnham,Male,16.0,1967-12-04,Nurse,Telecommunications,Affluent Customer,N,No,17.0,53.0,74910 Burning Wood Junction,3132.0,VIC,Australia,10.0,251.0,3.0,1264.3300000000004,3.0,High Risk
2525,Hans,Ison,Male,25.0,1992-03-10,Cost Accountant,Financial Services,Mass Customer,N,No,8.0,28.0,88551 Hollow Ridge Pass,3500.0,VIC,Australia,2.0,330.0,1.0,217.51,3.0,High Risk
910,Lewes,Foulcher,Male,50.0,1986-04-26,Biostatistician I,Financial Services,Mass Customer,N,No,14.0,34.0,60086 Summit Lane,2116.0,NSW,Australia,10.0,329.0,2.0,1346.38,3.0,High Risk
898,Reyna,Braizier,Female,53.0,1977-08-28,General Manager,Financial Services,Affluent Customer,N,No,16.0,43.0,850 Manitowish Avenue,2148.0,NSW,Australia,8.0,146.0,1.0,179.44,3.0,High Risk
2326,Trev,Boothebie,Male,64.0,1966-06-22,Programmer Analyst I,Retail,High Net Worth,N,No,14.0,54.0,3 Talisman Court,3204.0,VIC,Australia,11.0,112.0,1.0,309.80999999999995,3.0,High Risk
3279,Morgun,Razoux,Male,55.0,1959-02-18,Staff Scientist,Financial Services,Mass Customer,N,No,14.0,61.0,07803 Dexter Pass,2170.0,NSW,Australia,9.0,149.0,1.0,690.49,3.0,High Risk
2437,Simonette,Cressingham,Female,90.0,1977-01-05,Marketing Manager,Financial Services,Mass Customer,N,Yes,18.0,43.0,2 Columbus Park,3075.0,VIC,Australia,7.0,198.0,2.0,375.02,3.0,High Risk
1222,Barbey,Ville,Female,83.0,1970-01-11,Account Executive,Property,Mass Customer,N,No,19.0,50.0,267 Lukken Park,3930.0,VIC,Australia,9.0,110.0,3.0,667.99,3.0,High Risk
862,Worden,Fossitt,Male,83.0,1977-12-27,Information Systems Manager,Argiculture,High Net Worth,N,Yes,16.0,43.0,36903 Reinke Trail,3147.0,VIC,Australia,10.0,202.0,1.0,309.80999999999995,3.0,High Risk
1704,Tremain,Breadon,Male,96.0,1962-10-22,Analyst Programmer,IT,High Net Worth,N,No,12.0,58.0,21800 Duke Parkway,3219.0,VIC,Australia,3.0,306.0,2.0,1678.3900000000003,3.0,High Risk
1632,Orbadiah,Kennicott,Male,43.0,1985-12-08,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,3.0,35.0,18708 Darwin Park,3977.0,VIC,Australia,7.0,281.0,1.0,709.34,3.0,High Risk
1010,Leighton,Ebbles,Male,24.0,1963-01-26,Nurse,Financial Services,Affluent Customer,N,No,17.0,57.0,570 Butternut Pass,2340.0,NSW,Australia,4.0,126.0,3.0,386.36,3.0,High Risk
1011,Cymbre,Janos,Female,42.0,1985-07-19,Occupational Therapist,Health,High Net Worth,N,Yes,10.0,35.0,63 Grayhawk Pass,2769.0,NSW,Australia,9.0,313.0,3.0,1399.44,3.0,High Risk
1058,Gretel,Gionettitti,Female,37.0,1987-10-24,Research Assistant IV,Retail,Affluent Customer,N,Yes,4.0,33.0,682 Spenser Plaza,3977.0,VIC,Australia,6.0,235.0,3.0,759.57,3.0,High Risk
1544,Keane,Moneypenny,Male,75.0,1963-08-22,Dental Hygienist,Health,Affluent Customer,N,Yes,11.0,57.0,16 Maple Wood Center,2155.0,NSW,Australia,10.0,272.0,1.0,903.11,3.0,High Risk
1097,Gwenora,Grabbam,Female,71.0,1968-01-31,Engineer II,Financial Services,Mass Customer,N,Yes,18.0,52.0,9623 Fisk Plaza,2164.0,NSW,Australia,8.0,188.0,3.0,666.7899999999998,3.0,High Risk
2486,Alaine,Halbord,Female,77.0,1954-09-03,Structural Engineer,Manufacturing,Mass Customer,N,Yes,5.0,66.0,24877 3rd Circle,2063.0,NSW,Australia,12.0,229.0,2.0,1185.85,3.0,High Risk
1521,Pernell,Duffett,Male,49.0,1995-11-13,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,22.0,25.0,96 Pepper Wood Drive,2567.0,NSW,Australia,10.0,95.0,2.0,824.2700000000002,3.0,High Risk
1135,Mireielle,Avrasin,Female,60.0,1980-03-05,Software Engineer IV,Financial Services,Mass Customer,N,Yes,11.0,40.0,1792 Judy Road,2539.0,NSW,Australia,6.0,164.0,3.0,1758.9800000000002,3.0,High Risk
1066,Hailey,Ricciardi,Male,45.0,1995-06-10,Recruiter,Telecommunications,High Net Worth,N,No,12.0,25.0,7 Village Green Circle,3109.0,VIC,Australia,10.0,166.0,3.0,1396.98,3.0,High Risk
1064,Thornie,Andrusov,Male,3.0,1977-06-13,Librarian,Entertainment,Affluent Customer,N,Yes,8.0,43.0,9993 Mccormick Street,2223.0,NSW,Australia,8.0,139.0,3.0,1398.3999999999999,3.0,High Risk
1059,Chantal,Plante,Female,68.0,1968-02-16,Account Representative III,Entertainment,High Net Worth,N,Yes,6.0,52.0,1149 Riverside Parkway,2016.0,NSW,Australia,11.0,140.0,2.0,1618.8300000000002,3.0,High Risk
2895,Lind,Mc Ilory,Female,85.0,1967-03-15,Librarian,Entertainment,Mass Customer,N,Yes,5.0,53.0,5 Forster Center,2075.0,NSW,Australia,9.0,258.0,2.0,950.56,3.0,High Risk
1626,Fanchon,Fist,Female,82.0,1979-04-19,VP Accounting,Financial Services,Mass Customer,N,No,14.0,41.0,0 Westport Terrace,4570.0,QLD,Australia,5.0,255.0,2.0,1326.1499999999999,3.0,High Risk
3234,Mata,Hoggan,Male,35.0,1987-04-15,Safety Technician II,Manufacturing,Mass Customer,N,Yes,19.0,33.0,12 Quincy Lane,3141.0,VIC,Australia,8.0,274.0,2.0,943.2,3.0,High Risk
3235,Leif,Woolfall,Male,88.0,1965-05-15,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,12.0,55.0,322 Garrison Way,3169.0,VIC,Australia,9.0,222.0,1.0,574.6200000000001,3.0,High Risk
2863,Alisander,Fetherstone,Male,90.0,1965-03-26,Internal Auditor,Manufacturing,Mass Customer,N,No,16.0,55.0,69 Dexter Parkway,2460.0,NSW,Australia,3.0,145.0,1.0,167.20999999999998,3.0,High Risk
1055,Danell,Rose,Female,30.0,1988-08-06,Data Coordiator,Manufacturing,Mass Customer,N,No,12.0,32.0,2330 Huxley Crossing,2570.0,NSW,Australia,10.0,177.0,2.0,343.24,3.0,High Risk
2896,Chryste,Deaville,Female,5.0,1970-03-25,Financial Advisor,Financial Services,Mass Customer,N,Yes,12.0,50.0,2072 Fremont Parkway,3082.0,VIC,Australia,4.0,194.0,2.0,1319.83,3.0,High Risk
1160,Trisha,Nisuis,Female,98.0,1965-08-04,Speech Pathologist,IT,Affluent Customer,N,No,10.0,55.0,3 Sachs Point,2250.0,NSW,Australia,7.0,163.0,3.0,684.5199999999999,3.0,High Risk
3091,Guenevere,Treffry,Female,88.0,1995-08-13,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,Yes,3.0,25.0,9503 Aberg Drive,3021.0,VIC,Australia,7.0,307.0,2.0,1323.12,3.0,High Risk
2500,Micky,Livings,Female,35.0,1957-12-18,Senior Developer,Property,High Net Worth,N,Yes,17.0,63.0,556 Gale Road,4165.0,QLD,Australia,6.0,171.0,3.0,766.4200000000001,3.0,High Risk
2902,Stacia,Gritsaev,Female,57.0,1974-12-31,Human Resources Manager,Financial Services,Mass Customer,N,Yes,7.0,46.0,59231 Claremont Place,2170.0,NSW,Australia,9.0,196.0,2.0,899.7599999999998,3.0,High Risk
842,Mahmud,Dobbson,Male,59.0,1999-08-16,Compensation Analyst,Financial Services,High Net Worth,N,No,2.0,21.0,511 Gulseth Plaza,3028.0,VIC,Australia,6.0,231.0,3.0,1727.32,3.0,High Risk
1529,Tansy,Beltzner,Female,0.0,1986-10-21,Media Manager III,Financial Services,High Net Worth,N,Yes,5.0,34.0,6750 Truax Trail,2145.0,NSW,Australia,8.0,104.0,1.0,199.0999999999999,3.0,High Risk
1716,Lou,Yellep,Female,42.0,1987-01-30,Senior Developer,Telecommunications,Affluent Customer,N,No,5.0,33.0,5 Spohn Alley,2121.0,NSW,Australia,11.0,134.0,2.0,1444.78,3.0,High Risk
3041,Sherrie,Kingaby,Female,20.0,1974-12-03,Physical Therapy Assistant,Retail,Mass Customer,N,Yes,11.0,46.0,88537 Erie Court,4211.0,QLD,Australia,7.0,124.0,2.0,1211.5700000000002,3.0,High Risk
678,Ambur,Symcoxe,Female,57.0,1995-08-31,Accounting Assistant II,IT,High Net Worth,N,No,2.0,25.0,96910 Sugar Point,4352.0,QLD,Australia,7.0,94.0,3.0,1606.99,3.0,High Risk
3040,Kameko,Kinrade,Female,87.0,1966-11-28,General Manager,Retail,Mass Customer,N,No,5.0,54.0,1 Melrose Lane,2010.0,NSW,Australia,9.0,345.0,1.0,1702.5499999999997,3.0,High Risk
654,Noelani,Andreuzzi,Female,2.0,1993-05-19,Administrative Officer,Manufacturing,Affluent Customer,N,No,5.0,27.0,88 La Follette Way,2166.0,NSW,Australia,8.0,164.0,3.0,1374.9,3.0,High Risk
644,Tomlin,Hastwall,Male,59.0,1999-12-22,Administrative Officer,Health,Affluent Customer,N,No,2.0,21.0,598 Randy Way,2380.0,NSW,Australia,1.0,157.0,3.0,550.0,3.0,High Risk
3037,Leanora,Isles,Female,30.0,1971-10-27,Legal Assistant,Financial Services,High Net Worth,N,Yes,18.0,49.0,01654 Milwaukee Plaza,2000.0,NSW,Australia,11.0,120.0,3.0,1404.96,3.0,High Risk
2612,Bran,Sauven,Male,33.0,1969-04-30,Statistician I,Retail,Affluent Customer,N,No,18.0,51.0,20 Del Mar Circle,2450.0,NSW,Australia,9.0,268.0,2.0,1145.41,3.0,High Risk
